ID,tree,x_m,y_m,Habitat-Plot,Habitat,Plot,DBHcyl,DBHcyl_100,DBHqsm,DBHqsm_100,DBHsec,DBHsec_100,TotalVolume,TotalVolume_100,TotalVolume_opt,TotalVolume_opt_100,TotalVolume_std,TotalVolume_std_100,TreeHeight,hull_volume,pc_height,species,dbh_manual,Unnamed..0.1,Unnamed..0,in_plot,habitat2,has_vol,TotalVolume_final,TotalVolume_final_sd,name,genus,classification,family,wd,wd_sd,cf,agc,agc_var,agc_var_p,h_agc,agc_cumsum,h_agc_p,vol_contrib,wd_contrib,cf_contrib,total_var_term,vol_uncertainty,wd_uncertainty,cf_uncertainty,vol_pct,wd_pct,cf_pct,total_pct,girth_manual,agc_manual,residual,residual_p,residual_cumsum,name.1,type,dbh,height,spcode,matchtype,NSG,tariff,mercvol_m.3,stemvol_m.3,stembiomass_t,crownbiomass_t,rootbiomass_t,AGC_WCC_t,p_agc,f_agc,fthp,agc_v,agc_p1,agc_m1,agc_p10,agc_m10,agc_demol,ratio,trunk_height,spring_of_the_crown,TreeHeight,Timber_ratio
2180,0620_T2,534190.3662,132264.5179,pearcelands,coppice,,0.253173232,0.305966496,0.253173232,0.282149166,0.328237355,0.043547384,1089.779053,1020.858521,987.7,867.6,308.3,196.8,7.135650635,45.39292136,7.101009586,avellana,,3386,3386,TRUE,coppice,>0.1 m,0.8676,0.1968,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.218722654,0.067084689,0.306711205,857.3659301,770.0007202,0.898100441,0.051453047,0.042579365,3.94E-05,0.094071763,0.049613437,0.045132912,0.001372047,54.6955279,45.26264176,0.041830343,100,,,,,,avellana,any,4.3547384,7.135650635,MX,mixed,0.33,,,,,,,,87.58393255,0.102154669,4.64E-06,0.257359266,0.262532204,0.252237827,0.311404765,0.208461002,0.183682983,0.141212791,1.682312012,2.027587891,7.135650635,0.235761544
2181,0623_T3,534222.578,132265.0019,pearcelands,coppice,,0.240107045,0.20202291,0.240107045,0.247785822,0.188408449,0.190348208,2828.966797,2935.011475,3001,2938,287.8,326,17.27223206,106.2253848,17.34269154,avellana,,3387,3387,TRUE,coppice,>0.1 m,2.938,0.326,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.74067215,0.173593708,0.234373209,857.3659301,707.4526767,0.82514671,0.012312085,0.042579365,3.94E-05,0.054930801,0.082184861,0.15283598,0.004646237,22.41380997,77.51455346,0.07163657,100,,,,,,avellana,any,19.0348208,17.27223206,MX,mixed,0.33,33.42737262,0.263085321,0.268347027,0.088554519,0.024870923,0.035883751,0.113425442,150.6539256,0.175717182,0.005733092,0.739918828,0.754791141,0.725194454,0.895301819,0.59933418,0.48876094,0.129200295,12.31820679,9.891342163,17.27223206,0.713179787
2182,0623_T4,534227.7468,132262.6103,pearcelands,coppice,,0.110986173,0.240914434,0.110986173,0.294556946,0.110986173,0.294556946,185.8922577,286.8265991,206.9,203.5,33.32,84.55,5.95111084,7.683193506,6.596195922,avellana,,3388,3388,TRUE,coppice,>0.1 m,0.2035,0.08455,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.051302513,0.023801359,0.463941387,857.3659301,834.934503,0.973836811,0.172622895,0.042579365,3.94E-05,0.215241611,0.021315123,0.010586154,0.000321821,80.19959272,19.78212525,0.018282033,100,,,,,,avellana,any,29.45569456,5.95111084,MX,mixed,0.33,9.135554583,0.187244753,0.189117201,0.062408676,0.073337303,0.106892941,0.135745979,22.4827296,0.026223027,0.005443042,0.072309211,0.073762633,0.070870273,0.08749415,0.058570463,0.060471394,0.41326955,1.683944702,,5.95111084,0.282963088
2183,0624_T6,534230.986,132268.4136,pearcelands,coppice,,0.111298174,0.029185036,0.111298174,0.029185036,,,26.46245956,112.8564301,37.08,39.34,33.91,37.97,2.606674194,2.564925562,2.685607051,avellana,,3389,3389,TRUE,coppice,>0.1 m,0.03934,0.03797,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.009917645,0.009788783,0.987006716,857.3659301,856.0043085,0.998411855,0.931563541,0.042579365,3.94E-05,0.974182257,0.009572267,0.002046483,6.22E-05,95.62518047,4.370780188,0.004039341,100,,,,,,avellana,any,,2.606674194,MX,mixed,0.33,,,,,,,,1.371539276,0.001599713,0.009682617,0.028451197,0.029023066,0.027885022,0.034425952,0.023045467,0.02432183,0.762973309,0.546173096,,2.606674194,0.209528716
2184,0624_T8,534229.7503,132266.5165,pearcelands,coppice,,0.485664696,0.105065733,0.485664696,0.105065733,,0.057551898,238.4533386,226.1023407,238.5,197.3,0,41.51,4.711303711,8.756373786,4.693681471,avellana,,3391,3391,TRUE,coppice,>0.1 m,0.1973,0.04151,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.049739488,0.014661154,0.294758852,857.3659301,836.1999083,0.975312733,0.044264065,0.042579365,3.94E-05,0.086882781,0.010464704,0.010263628,0.000312016,50.94687894,49.00782953,0.045291531,100,,,,,,avellana,any,5.7551898,4.711303711,MX,mixed,0.33,,,,,,,,21.21576131,0.024745282,0.005663273,0.057000589,0.058146298,0.055866275,0.06897071,0.046170473,0.043322686,0.601165354,1.282272339,,4.711303711,0.272169322
2185,0624_T9,534238.3181,132262.2051,pearcelands,coppice,,0.122140102,0.193584189,0.122140102,0.193584189,,,125.1920013,186.8452301,125.2,120.2,0,48.59,3.611801147,5.193871197,4.066833304,avellana,,3392,3392,TRUE,coppice,>0.1 m,0.1202,0.04859,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.030302516,0.013754507,0.453906445,857.3659301,847.1367511,0.988069063,0.163412345,0.042579365,3.94E-05,0.206031061,0.012249578,0.006252854,0.000190088,79.31442208,20.66647859,0.019099325,100,,,,,,avellana,any,,3.611801147,MX,mixed,0.33,,,,,,,,10.32008658,0.012036968,0.007737495,0.047103833,0.04805062,0.046166468,0.056995641,0.038154099,0.041502697,0.524115682,0.446792603,,3.611801147,0.123703544
2186,0628_T3,534274.8701,132261.3182,pearcelands,coppice,,0.192715049,,0.192715049,,,,233.4449158,,233.4,,0,,4.783309937,12.51148329,5.202944553,avellana,,3394,3394,TRUE,coppice,>0.1 m,0.2334,0,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.058840327,0.012147174,0.206443008,857.3659301,829.9989492,0.968080163,0,0.042579365,3.94E-05,0.042618716,0,0.012141565,0.000369105,0,99.9076684,0.092331599,100,,,,,,avellana,any,,4.783309937,MX,mixed,0.33,,,,,,,,27.42582124,0.031988466,0.004625569,0.058851652,0.060034569,0.057680506,0.071210504,0.047669835,0.038271942,0.072228402,0,,4.783309937,0
2187,0641_T1,534177.4216,132278.1725,pearcelands,coppice,,0.150474668,,0.150474668,,,,72.78568268,,72.79,,0,,1.189056396,0.5834086,1.299468465,avellana,,3397,3397,TRUE,coppice,>0.1 m,0.07279,0,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.018350417,0.003788315,0.206443008,857.3659301,852.9180401,0.994812145,0,0.042579365,3.94E-05,0.042618716,0,0.003786566,0.000115112,0,99.9076684,0.092331599,100,,,,,,avellana,any,,1.189056396,MX,mixed,0.33,,,,,,,,4.447890045,0.005187855,0.008989343,0.018349329,0.01871815,0.017984176,0.022202691,0.014862955,0.017119075,0.829629123,0.010131836,,1.189056396,0.008520905
2188,0646_T5,534229.459,132273.1569,pearcelands,coppice,,0.258950949,0.10755264,0.258950949,0.10755264,,,406.3699951,291.0094604,394.7,397.4,70.55,115.3,5.266036987,21.96979423,5.535324941,avellana,,3399,3399,TRUE,coppice,>0.1 m,0.3974,0.1153,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.100184858,0.035674469,0.356086431,857.3659301,809.0535316,0.9436502,0.084178831,0.042579365,3.94E-05,0.126797546,0.029067222,0.020672913,0.00062846,66.38837514,33.58059071,0.031034151,100,,,,,,avellana,any,,5.266036987,MX,mixed,0.33,,,,,,,,48.41258343,0.056466652,0.001895152,0.073363714,0.074838325,0.07190378,0.088770099,0.059424609,0.047942096,0.106159531,0.117355347,,5.266036987,0.022285325
2189,0647_T10,534232.0414,132276.5879,pearcelands,coppice,,0.164694503,0.207698315,0.164694503,0.227250084,0.047177844,0.227169976,139.7621155,197.7072754,198.6,201.8,58.23,44.34,5.939971924,6.905055489,6.25657677,avellana,,3401,3401,TRUE,coppice,>0.1 m,0.2018,0.04434,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.050873941,0.015338024,0.301490782,857.3659301,835.3942593,0.974373053,0.048277976,0.042579365,3.94E-05,0.090896692,0.011178149,0.01049772,0.000319132,53.11301776,46.84369074,0.0432915,100,,,,,,avellana,any,22.71699756,5.939971924,MX,mixed,0.33,11.68166404,0.138403616,0.139787652,0.046129925,0.03853965,0.055834571,0.084669575,22.0225448,0.025686284,0.005522528,0.049842164,0.050843984,0.048850305,0.060309019,0.040372148,0.038039117,0.465903252,2.156600952,,5.939971924,0.363065849
2190,0648_T2,534245.1589,132270.69,pearcelands,coppice,,0.305480391,0.055703852,0.305480391,0.055703852,,0.016541373,116.0181503,102.2444305,101.4,109.2,19.01,42.33,3.015213013,17.98732681,5.199131151,avellana,,3402,3402,TRUE,coppice,>0.1 m,0.1092,0.04233,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.027529407,0.012090439,0.439182696,857.3659301,848.8730701,0.990094241,0.150262725,0.042579365,3.94E-05,0.192881441,0.010671427,0.005680629,0.000172692,77.90419052,22.07540806,0.020401414,100,,,,,,avellana,any,1.6541373,3.015213013,MX,mixed,0.33,,,,,,,,8.520389393,0.009937868,0.008111188,0.025775904,0.026293999,0.025262963,0.031188842,0.020878481,0.017093011,0.374879003,0.526855469,0.850799561,3.015213013,0.174732421
2191,0662_T0,534155.305,132289.9503,pearcelands,coppice,,0.241564631,0.240856409,0.241564631,0.240856409,,,321.9799194,640.9690552,418.2,484,138.8,312.9,4.87953186,26.25617963,5.465251748,avellana,,3405,3405,TRUE,coppice,>0.1 m,0.484,0.3129,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.122016787,0.082806613,0.678649347,857.3659301,800.4318859,0.933594231,0.417946221,0.042579365,3.94E-05,0.460564937,0.07888234,0.025177881,0.000765411,90.74642635,9.245029674,0.008543973,100,,,,,,avellana,any,,4.87953186,MX,mixed,0.33,,,,,,,,57.05606104,0.066548085,0.001119031,0.161588803,0.164836764,0.158373207,0.195522472,0.130886942,0.136339587,0.383610398,0.129699707,,4.87953186,0.026580359
2192,0662_T1,534159.2056,132280.3996,pearcelands,coppice,,0.133225843,0.078245021,0.133225843,0.078245021,0.043758277,0.071046799,92.46087646,234.9773102,238.8,436.1,256.1,482.9,5.382659912,35.93002066,5.481212766,avellana,,3406,3406,TRUE,coppice,>0.1 m,0.4361,0.4829,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.109941159,0.123837131,1.12639463,857.3659301,805.380801,0.939366463,1.226146146,0.042579365,3.94E-05,1.268764862,0.121739476,0.022686103,0.000689661,96.64092876,3.355969759,0.003101484,100,,,,,,avellana,any,7.1046799,5.382659912,MX,mixed,0.33,16.51128009,0.005601138,0.007281479,0.002402888,0.002165976,0.003054127,0.004568864,52.2050114,0.06089,0.001529592,0.059237964,0.060428653,0.05805913,0.071677946,0.047982749,0.044818113,0.319166303,1.352401733,,5.382659912,0.251251566
2193,0663_T4,534165.9924,132286.4287,pearcelands,coppice,,0.600102305,0.084470488,0.600102305,0.084470488,,,1109.000244,174.3980408,357.6,311.6,428.7,243,5.208557129,13.51122534,5.36191723,avellana,,3408,3408,TRUE,coppice,>0.1 m,0.3116,0.243,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.078554609,0.063370663,0.806708393,857.3659301,818.4526569,0.954612993,0.608159716,0.042579365,3.94E-05,0.650778431,0.061260494,0.016209561,0.000492773,93.45111737,6.542835938,0.006046688,100,,,,,,avellana,any,,5.208557129,MX,mixed,0.33,,,,,,,,39.0703824,0.045570253,0.002962597,0.043965887,0.044849604,0.043090969,0.053198732,0.035612367,0.026347448,0.078796268,0.438949585,,5.208557129,0.084274699
2194,0663_T5,534160.4487,132285.9393,pearcelands,coppice,,0.31323576,0.341637224,0.31323576,0.341637224,0.063079745,0.005,396.1148071,636.5879517,658.3,499.7,233.9,199.3,5.883392334,10.23538691,5.842613024,avellana,,3409,3409,TRUE,coppice,>0.1 m,0.4997,0.1993,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.12597477,0.056575367,0.449100775,857.3659301,798.8227265,0.931717366,0.15907279,0.042579365,3.94E-05,0.201691506,0.050243689,0.025994601,0.00079024,78.86935522,21.11113452,0.019510262,100,,,,,,avellana,any,0.5,5.883392334,MX,mixed,0.33,,,,,,,,58.66917843,0.068429566,0.000996692,0.160484344,0.163710073,0.157290712,0.194186047,0.129992291,0.144294439,0.422549069,1.123703003,,5.883392334,0.190995762
2195,0670_T8,534236.7134,132284.5625,pearcelands,coppice,,0.196050227,0.460934639,0.196050227,0.460934639,0.005,0.067558609,161.326828,233.5932465,200.1,176.6,24.07,65.26,4.092147827,4.252313514,4.5500254,avellana,,3410,3410,TRUE,coppice,>0.1 m,0.1766,0.06526,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.044521001,0.018845342,0.42329107,857.3659301,838.9930087,0.978570502,0.136556614,0.042579365,3.94E-05,0.17917533,0.016452098,0.009186805,0.00027928,76.21396001,23.76407796,0.021962031,100,,,,,,avellana,any,6.7558609,4.092147827,MX,mixed,0.33,,,,,,,,18.41744243,0.021481426,0.006165167,0.058889043,0.060072713,0.057717148,0.071255744,0.047700122,0.052547046,0.700385213,1.279174805,,4.092147827,0.312592521
2196,0674_T0,534272.0934,132282.6884,pearcelands,coppice,,0.441335976,,0.471152008,,,,460.6359558,,460.6,,0,,1.31817627,0.594017699,1.515354264,avellana,,3412,3412,TRUE,coppice,>0.1 m,0.4606,0,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.116117628,0.023971673,0.206443008,857.3659301,802.5662469,0.936083671,0,0.042579365,3.94E-05,0.042618716,0,0.023960603,0.000728406,0,99.9076684,0.092331599,100,,,,,,avellana,any,,1.31817627,MX,mixed,0.33,,,,,,,,54.91580088,0.064051765,0.001292276,0.116126694,0.118460849,0.113815777,0.140513331,0.094062626,0.11563343,0.977644026,1.279403687,,1.31817627,0.970586193
2197,0690_T2,534208.0953,132292.9231,pearcelands,coppice,,0.234550536,0.290130526,0.234550536,0.290130526,0.0396749,0.092007346,689.5046387,534.4665527,445.3,419,182.2,133.9,5.882827759,17.9904261,6.082147636,avellana,,3413,3413,TRUE,coppice,>0.1 m,0.419,0.1339,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.105630235,0.040187267,0.38045231,857.3659301,807.0062966,0.941262381,0.102125244,0.042579365,3.94E-05,0.14474396,0.033756297,0.021796554,0.000662619,70.55578991,29.41702378,0.02718631,100,,,,,,avellana,any,9.2007346,5.882827759,MX,mixed,0.33,16.71287141,0.019624791,0.02256851,0.007447608,0.004108967,0.00582884,0.011556575,50.46526377,0.058860822,0.001692432,0.134739444,0.137447715,0.132058144,0.163034737,0.109138936,0.107387354,0.31796658,1.366363525,,5.882827759,0.232263051
2198,0691_T6,534218.6399,132294.3741,pearcelands,coppice,,0.224062636,0.19870618,0.224062636,0.19870618,0.092647314,0.098026134,473.8056335,303.9855347,408.2,274.7,81.69,26.54,8.408462524,18.25779441,8.602422752,avellana,,3416,3416,TRUE,coppice,>0.1 m,0.2747,0.02654,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.06925209,0.015784779,0.227932172,857.3659301,823.5530847,0.960561944,0.009334359,0.042579365,3.94E-05,0.051953075,0.006690755,0.014290008,0.000434418,17.96690454,81.95735299,0.075742469,100,,,,,,avellana,any,9.8026134,8.408462524,MX,mixed,0.33,21.40643007,0.029784527,0.03335867,0.011008361,0.004807174,0.006829368,0.015815535,33.95134961,0.039599602,0.003648208,0.076634996,0.078175358,0.075109959,0.092728347,0.062074341,0.04972427,0.229927495,1.790634155,2.150588989,8.408462524,0.212956191
2199,0691_T8,534214.805,132291.9023,pearcelands,coppice,,0.242109999,0.262110114,0.242109999,0.262110114,0.255104184,0.160932094,508.335907,568.015686,594.7,504.3,230.2,144.2,8.488647461,13.5144663,8.757559322,avellana,,3418,3418,TRUE,coppice,>0.1 m,0.5043,0.1442,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.127134433,0.044837364,0.352676791,857.3659301,798.5698694,0.931422443,0.081762203,0.042579365,3.94E-05,0.124380919,0.036352935,0.026233895,0.000797514,65.73532653,34.23303635,0.031637121,100,,,,,,avellana,any,16.09320939,8.488647461,MX,mixed,0.33,18.90238932,0.102498955,0.105573924,0.034839395,0.016410631,0.023584817,0.051250026,58.92319519,0.068725842,0.000978073,0.143197209,0.146075457,0.140347585,0.173268646,0.11598973,0.115076649,0.249084622,2.429763794,0.828704834,8.488647461,0.28623686
2200,0691_T9,534219.3751,132290.6533,pearcelands,coppice,,0.290157199,0.245909944,0.290157199,0.245909944,0.290157199,0.143486485,205.8058167,255.3920135,209.3,237.7,65.09,53.04,8.769271851,13.87500735,8.575781805,avellana,,3419,3419,TRUE,coppice,>0.1 m,0.2377,0.05304,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.05992436,0.018216361,0.303989252,857.3659301,829.5236888,0.967525837,0.04979075,0.042579365,3.94E-05,0.092409466,0.013371426,0.012365253,0.000375906,53.88057341,46.07684379,0.042582804,100,,,,,,avellana,any,14.34864849,8.769271851,MX,mixed,0.33,20.16583809,0.082746433,0.086883754,0.028671639,0.012351145,0.017703264,0.041022783,27.9021657,0.032544057,0.004550304,0.064384535,0.065678664,0.063103288,0.07790529,0.052151471,0.050033965,0.429965585,1.928878784,2.641799927,8.769271851,0.219958831
2201,0712_T6,534206.6717,132300.0317,pearcelands,coppice,,0.141148597,0.092134036,0.141148597,0.092134036,,,27.24759483,27.25360489,30.94,21.85,6.345,13.44,2.35824585,8.103994055,4.605692265,avellana,,3422,3422,TRUE,coppice,>0.1 m,0.02185,0.01344,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.005508402,0.003573974,0.648822306,857.3659301,857.0603134,0.99964354,0.37835167,0.042579365,3.94E-05,0.420970385,0.003388235,0.001136646,3.46E-05,89.87607748,10.11457494,0.00934758,100,,,,,,avellana,any,,2.35824585,MX,mixed,0.33,,,,,,,,0.31112516,0.000362885,0.009927555,0.006870655,0.007008755,0.00673393,0.008313495,0.005565231,0.003250056,0.096008636,0,,2.35824585,0
2202,0731_T10,534183.4001,132315.0407,pearcelands,coppice,,0.454210013,0.514978528,0.454210013,0.472349018,0.450084925,0.217082754,568.6260376,553.4852295,212.7,210,205.5,112.3,5.685028076,3.603514652,5.97584429,avellana,,3432,3432,TRUE,coppice,>0.1 m,0.21,0.1123,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.052941168,0.030347298,0.57322684,857.3659301,833.4743856,0.972133784,0.285970295,0.042579365,3.94E-05,0.32858901,0.02831092,0.010924287,0.0003321,87.02978059,12.9582438,0.011975611,100,,,,,,avellana,any,21.70827538,5.685028076,MX,mixed,0.33,11.61913781,0.12495107,0.126200581,0.041646192,0.034439223,0.049841277,0.076085415,23.8915445,0.027866216,0.005203283,0.139534056,0.142338693,0.136757329,0.168836206,0.113022566,0.12518534,0.805945039,3.0078125,3.208755493,5.685028076,0.529076103
2203,0731_T12,534187.8978,132310.8531,pearcelands,coppice,,0.119335666,0.005,0.119335666,0.005,,,231.2693634,150.6423187,142.8,126,89.35,90.42,5.258117676,10.01944304,5.280801349,avellana,,3434,3434,TRUE,coppice,>0.1 m,0.126,0.09042,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.031764701,0.023719445,0.746723385,857.3659301,846.5186251,0.987348104,0.514977098,0.042579365,3.94E-05,0.557595813,0.022794954,0.006554572,0.00019926,92.35670093,7.636241894,0.00705718,100,,,,,,avellana,any,,5.258117676,MX,mixed,0.33,,,,,,,,10.84730499,0.012651896,0.007629691,0.037977047,0.038740389,0.037221309,0.045952234,0.03076141,0.018015377,0.020594975,0,,5.258117676,0
2204,0731_T9,534184.7328,132311.0628,pearcelands,coppice,,0.20596154,0.045131784,0.20596154,0.045131784,,0.04381711,358.4249878,216.5950775,358.4,209,0,33.54,6.175674438,28.18004748,6.176404732,avellana,,3437,3437,TRUE,coppice,>0.1 m,0.209,0.03354,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.052689067,0.013777164,0.261480505,857.3659301,833.632831,0.972318588,0.025753339,0.042579365,3.94E-05,0.068372055,0.008455461,0.010872267,0.000330519,37.66646934,62.27597712,0.057553546,100,,,,,,avellana,any,4.381711,6.175674438,MX,mixed,0.33,,,,,,,,23.78578821,0.027742866,0.005221093,0.054603793,0.05570133,0.053517174,0.066070586,0.044229068,0.02792809,0.243149862,1.151489258,1.004577637,6.175674438,0.186455628
2205,0734_T4,534216.7275,132311.5085,pearcelands,coppice,,0.137086377,0.208919019,0.137086377,0.208919019,0.110786535,0.030429143,38.97407913,62.69994354,38.97,40.96,0,12.59,2.173156738,1.179604588,2.59759259,avellana,,3439,3439,TRUE,coppice,>0.1 m,0.04096,0.01259,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.010326049,0.003823385,0.370265993,857.3659301,855.8333665,0.998212474,0.09447819,0.042579365,3.94E-05,0.137096906,0.003173949,0.002130756,6.48E-05,68.91343722,31.05786006,0.02870272,100,,,,,,avellana,any,3.0429143,2.173156738,MX,mixed,0.33,,,,,,,,1.542889669,0.00179957,0.009643325,0.015806707,0.016124422,0.015492152,0.019126114,0.012803432,0.013169224,0.535164893,0.832641602,,2.173156738,0.383148434
2206,0751_T2,534187.717,132322.8009,pearcelands,coppice,,0.230952397,0.271055073,0.230952397,0.271055073,0.117976196,0.11499761,430.5331116,579.5484619,495.8,564.8,172.4,165.1,4.801361084,10.33951399,5.573861036,avellana,,3441,3441,TRUE,coppice,>0.1 m,0.5648,0.1651,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.142386532,0.050955141,0.357864891,857.3659301,793.6043005,0.925630787,0.085448564,0.042579365,3.94E-05,0.12806728,0.041621842,0.029381131,0.000893191,66.72162036,33.24765318,0.03072646,100,,,,,,avellana,any,11.49976104,4.801361084,MX,mixed,0.33,13.76318134,0.033066493,0.036042478,0.011894018,0.007139066,0.010180003,0.019033084,63.90401612,0.074535288,0.000648452,0.146104634,0.14904134,0.143197149,0.176786602,0.118344754,0.125573419,0.265913635,1.367218018,0.403625488,4.801361084,0.284756342
2207,0751_T3,534184.9602,132324.9418,pearcelands,coppice,,0.155645251,0.06810528,0.141738445,0.06810528,0.045511667,0.053544667,713.1355591,148.0437164,640.7,567.5,112.1,270.6,5.480773926,5.110740721,5.451810854,avellana,,3442,3442,TRUE,coppice,>0.1 m,0.5675,0.2706,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.143067204,0.074337675,0.519599694,857.3659301,793.3191241,0.925298168,0.227365126,0.042579365,3.94E-05,0.269983842,0.068218476,0.029521586,0.000897461,84.21434583,15.77107902,0.014575147,100,,,,,,avellana,any,5.3544667,5.480773926,MX,mixed,0.33,,,,,,,,64.18987322,0.074868701,0.000631582,0.03732194,0.038072113,0.036579236,0.045159549,0.03023077,0.017673718,0.132595852,0.738143921,1.007461548,5.480773926,0.134678775
2208,0751_T5,534187.7731,132324.8698,pearcelands,coppice,,0.435710877,0.325051397,0.484381378,0.325051397,0.282286316,0.238912761,762.7717285,470.9512939,605.9,532,100.1,128.3,5.703842163,14.26155854,5.73006351,avellana,,3444,3444,TRUE,coppice,>0.1 m,0.532,0.1283,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.134117626,0.04257669,0.317457828,857.3659301,796.4929831,0.92900004,0.058160757,0.042579365,3.94E-05,0.100779472,0.032344533,0.027674861,0.00084132,57.71091608,42.25003774,0.039046187,100,,,,,,avellana,any,23.89127612,5.703842163,MX,mixed,0.33,10.82998576,0.143039531,0.144469927,0.047675076,0.043663526,0.063332149,0.091338602,61.00706461,0.07115639,0.000831954,0.118727192,0.121113606,0.116364531,0.143659905,0.096169017,0.092946899,0.473380148,3.063949585,2.416503906,5.703842163,0.537172926
2209,0045_T1,534192.124,131980.1503,pearcelands,coppice,,0.245554566,0.244018793,0.239940897,0.236177832,0.253771275,0.237377897,1009.095459,925.942688,1123,1114,86.1,135,19.07615662,36.50865087,19.04590073,avellana,,3456,3456,TRUE,coppice,>0.1 m,1.114,0.135,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.280840291,0.067228555,0.239383584,857.3659301,757.6571978,0.883703412,0.014685785,0.042579365,3.94E-05,0.0573045,0.034033608,0.057950743,0.001761711,25.62762885,74.30370195,0.068669199,100,,,,,,avellana,any,23.73778969,19.07615662,MX,mixed,0.33,33.84892431,0.43414395,0.43848539,0.144700179,0.042972077,0.062319872,0.187672256,99.98957258,0.11662415,0.000276362,0.233430922,0.23812288,0.228785649,0.282451421,0.189079031,0.157623278,0.457197785,14.82192993,1.569702148,19.07615662,0.776987222
2210,0048_T1,534226.8486,131990.0028,pearcelands,coppice,,0.259865791,0.10526479,0.291176349,0.10526479,0.088386863,0.055686995,679.1220703,399.1123962,504.7,566.4,158.8,179,6.306137085,24.0132972,6.551061737,avellana,,3457,3457,TRUE,coppice,>0.1 m,0.5664,0.179,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.142789893,0.053900935,0.377484245,857.3659301,793.461914,0.925464712,0.099875639,0.042579365,3.94E-05,0.142494355,0.045126043,0.029464363,0.000895721,70.09094457,29.88143992,0.027615509,100,,,,,,avellana,any,5.5686995,6.306137085,MX,mixed,0.33,,,,,,,,64.04680602,0.074701832,0.000639997,0.100616552,0.102638945,0.098614275,0.121746033,0.081499405,0.067252609,0.223972216,1.832336426,3.704956055,6.306137085,0.290564002
2211,0059_T2,534182.5071,131997.1597,pearcelands,coppice,,0.108159378,0.180588558,0.108159378,0.180588558,,0.185710877,227.7611542,226.3490753,199.8,179.3,42.8,59.81,3.235717773,8.529020632,3.700176289,avellana,,3460,3460,TRUE,coppice,>0.1 m,0.1793,0.05981,Corylus avellana,Corylus,broadleaf,Betulaceae,0.5166,0.106599212,0.488,0.045201673,0.017732139,0.392289441,857.3659301,838.5889415,0.978099213,0.11127229,0.042579365,3.94E-05,0.153891006,0.015078149,0.00932726,0.00028355,72.30590867,27.66852093,0.025570397,100,,,,,,avellana,any,18.57108772,3.235717773,MX,mixed,0.33,8.383495039,0.06536564,0.066672952,0.022002074,0.023397144,0.03373799,0.045399219,18.82219027,0.021953509,0.006091255,0.057062779,0.058209736,0.055927236,0.069045961,0.04622085,0.045397368,0.384018809,2.147262573,,3.235717773,0.663612442
